source_ip,destination_ip,source_port,destination_port,protocol,packet_size,inter_arrival_time,payload_size,flow_duration,total_packets,total_bytes,flow_direction,session_duration,session_count,mean_packet_size,variance_packet_size,entropy,access_patterns,usage_frequency,temporal_patterns,country,region,city,application_data,behavioral_pattern,network_context
192.168.1.239,144.195.31.55,51487,8801,UDP,915,0.44011402130126953,901,72.10622525215149,72,49122,outbound,72.10622525215149,72,682.25,151850.32638888888,3.696587713363145,192.168.1.239->144.195.31.55:8801,0.9985268227288279,2024-08-21 18:05:46,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,317,2.893339157104492,303,72.98872017860413,49,12255,outbound,72.98872017860413,49,250.10204081632654,6098.82632236568,5.160328976635812,192.168.1.239->144.195.31.55:8801,0.6713366103707054,2024-08-21 18:05:46,US,California,San Jose,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,49484,UDP,143,9.370150804519653,129,71.43513178825378,12,1690,outbound,71.43513178825378,12,140.83333333333334,123.13888888888887,3.2516291673878226,144.195.31.55->192.168.1.239:49484,0.16798457145106271,2024-08-21 18:05:47,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,372,0.6207611560821533,358,72.72698640823364,73,49494,outbound,72.72698640823364,73,678.0,151070.68493150684,3.686122631789705,192.168.1.239->144.195.31.55:8801,1.0037539516656702,2024-08-21 18:05:47,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,315,0.6320488452911377,301,73.62076902389526,50,12570,outbound,73.62076902389526,50,251.4,6059.4000000000015,5.198562939644917,192.168.1.239->144.195.31.55:8801,0.6791561764829077,2024-08-21 18:05:47,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,469,4.922791957855225,455,73.34455013275146,53,35154,outbound,73.34455013275146,53,663.2830188679245,67275.29725881096,4.991702529871616,192.168.1.239->144.195.31.55:8801,0.7226167439035561,2024-08-21 18:05:47,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,538,0.21026301383972168,524,73.55481314659119,54,35692,outbound,73.55481314659119,54,660.9629629629629,66314.73936899862,5.032303242743953,192.168.1.239->144.195.31.55:8801,0.7341463826762854,2024-08-21 18:05:48,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,537,0.262009859085083,523,73.81682300567627,55,36229,outbound,73.81682300567627,55,658.709090909091,65383.33355371901,5.071913349730951,192.168.1.239->144.195.31.55:8801,0.745087606869381,2024-08-21 18:05:48,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,537,0.2692890167236328,523,74.0861120223999,56,36766,outbound,74.0861120223999,56,656.5357142857143,64475.57015306123,5.074862957617359,192.168.1.239->144.195.31.55:8801,0.7558771606622902,2024-08-21 18:05:48,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,537,0.20016884803771973,523,74.28628087043762,57,37303,outbound,74.28628087043762,57,654.438596491228,63590.70236996,5.064917426255664,192.168.1.239->144.195.31.55:8801,0.7673018400182592,2024-08-21 18:05:48,US,California,San Jose,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,443,56495,TCP,66,7.075232028961182,52,72.97799181938171,12,1264,outbound,72.97799181938171,12,105.33333333333333,950.0555555555557,2.584962500721156,144.195.31.55->192.168.1.239:56495,0.16443313526219838,2024-08-21 18:05:48,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,307,1.5989911556243896,293,75.21976017951965,51,12877,outbound,75.21976017951965,51,252.49019607843138,6000.014609765473,5.196647645765804,192.168.1.239->144.195.31.55:8801,0.6780133289215929,2024-08-21 18:05:49,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,104,2.0269036293029785,90,74.75389003753662,74,49598,outbound,74.75389003753662,74,670.2432432432432,153421.40029218412,3.6666576663929358,192.168.1.239->144.195.31.55:8801,0.9899150393757694,2024-08-21 18:05:49,US,California,San Jose,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,56559,TCP,66,4.197498083114624,52,10.161531209945679,6,3656,outbound,10.161531209945679,6,609.3333333333334,343052.8888888888,2.2516291673878226,34.117.59.81->192.168.1.239:56559,0.5904621927576675,2024-08-21 18:05:49,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,51487,UDP,69,3.2647790908813477,55,74.97970199584961,23,1608,outbound,74.97970199584961,23,69.91304347826087,5.557655954631381,0.5586293734521992,144.195.31.55->192.168.1.239:51487,0.3067496854185034,2024-08-21 18:05:49,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,372,0.7418360710144043,358,75.49572610855103,75,49970,outbound,75.49572610855103,75,666.2666666666667,152545.95555555559,3.655467375834526,192.168.1.239->144.195.31.55:8801,0.9934337195745591,2024-08-21 18:05:50,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,305,1.1482927799224854,291,76.36805295944214,52,13182,outbound,76.36805295944214,52,253.5,5936.634615384615,5.233811593016278,192.168.1.239->144.195.31.55:8801,0.6809129994137257,2024-08-21 18:05:50,US,California,San Jose,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,56559,TCP,1428,0.9032258987426758,1414,11.064757108688354,7,5084,outbound,11.064757108688354,7,726.2857142857143,376112.4897959184,2.5216406363433186,34.117.59.81->192.168.1.239:56559,0.6326392826556857,2024-08-21 18:05:50,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,56559,443,TCP,66,4.661490201950073,52,15.279746055603027,8,1317,outbound,15.279746055603027,8,164.625,28552.234375,2.0,192.168.1.239->34.117.59.81:443,0.5235689108240401,2024-08-21 18:05:50,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,56559,443,TCP,66,0.1932508945465088,52,15.472996950149536,9,1383,outbound,15.472996950149536,9,153.66666666666666,26340.444444444445,1.8799649487271108,192.168.1.239->34.117.59.81:443,0.5816584872986109,2024-08-21 18:05:50,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,56560,443,TCP,78,0.0,64,0.0,1,78,outbound,0.0,1,78.0,0.0,-0.0,192.168.1.239->34.117.59.81:443,0,2024-08-21 18:05:51,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,295,1.1773111820220947,281,77.54536414146423,53,13477,outbound,77.54536414146423,53,254.28301886792454,5856.504805980774,5.270096633686019,192.168.1.239->144.195.31.55:8801,0.6834709023135582,2024-08-21 18:05:51,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,846,3.0061371326446533,832,77.29241800308228,58,38149,outbound,77.29241800308228,58,657.7413793103449,63116.08828775267,5.103249313906583,192.168.1.239->144.195.31.55:8801,0.7503970182131845,2024-08-21 18:05:51,US,California,San Jose,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,57388,UDP,763,7.649287939071655,749,74.66571283340454,44,25525,outbound,74.66571283340454,44,580.1136363636364,47157.41890495868,4.445131834930692,144.195.31.55->192.168.1.239:57388,0.5892932422432446,2024-08-21 18:05:51,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,165,0.3693811893463135,151,77.66179919242859,59,38314,outbound,77.66179919242859,59,649.3898305084746,66091.72938810686,5.094010422023181,192.168.1.239->144.195.31.55:8801,0.7597042640463579,2024-08-21 18:05:52,US,California,San Jose,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,51487,UDP,69,2.478442907333374,55,77.45814490318298,24,1677,outbound,77.45814490318298,24,69.875,5.359375,0.5435644431995964,144.195.31.55->192.168.1.239:51487,0.30984475590008315,2024-08-21 18:05:52,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,49484,UDP,149,5.354191064834595,135,76.78932285308838,13,1839,outbound,76.78932285308838,13,141.46153846153845,118.40236686390537,3.238901256602631,144.195.31.55->192.168.1.239:49484,0.1692943695423817,2024-08-21 18:05:52,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,372,2.5987472534179688,358,78.094473361969,76,50342,outbound,78.094473361969,76,662.3947368421053,151663.15997229918,3.643096581821938,192.168.1.239->144.195.31.55:8801,0.9731802613962056,2024-08-21 18:05:52,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,297,1.4317760467529297,283,78.97714018821716,54,13774,outbound,78.97714018821716,54,255.07407407407408,5781.216735253773,5.3055419001914235,192.168.1.239->144.195.31.55:8801,0.6837421546451036,2024-08-21 18:05:52,US,California,San Jose,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,56559,TCP,66,2.621752977371216,52,13.68651008605957,8,5150,outbound,13.68651008605957,8,643.75,376783.4375,2.4056390622295662,34.117.59.81->192.168.1.239:56559,0.5845171595751367,2024-08-21 18:05:53,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,56560,TCP,74,0.0,60,0.0,1,74,outbound,0.0,1,74.0,0.0,-0.0,34.117.59.81->192.168.1.239:56560,0,2024-08-21 18:05:53,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,56559,443,TCP,66,2.5999999046325684,52,18.072996854782104,10,1449,outbound,18.072996854782104,10,144.9,24398.09,1.7709505944546688,192.168.1.239->34.117.59.81:443,0.5533116660369476,2024-08-21 18:05:53,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,56560,443,TCP,66,2.5902931690216064,52,2.5902931690216064,2,144,outbound,2.5902931690216064,2,72.0,36.0,1.0,192.168.1.239->34.117.59.81:443,0.7721133746244757,2024-08-21 18:05:53,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,56560,443,TCP,583,0.25606203079223633,569,2.8463551998138428,3,727,outbound,2.8463551998138428,3,242.33333333333334,58050.88888888888,1.584962500721156,192.168.1.239->34.117.59.81:443,1.0539794893470098,2024-08-21 18:05:54,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,300,1.2821588516235352,286,80.2592990398407,55,14074,outbound,80.2592990398407,55,255.8909090909091,5712.133553719008,5.340184031588468,192.168.1.239->144.195.31.55:8801,0.6852788481581182,2024-08-21 18:05:54,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,300,0.1828899383544922,286,80.44218897819519,56,14374,outbound,80.44218897819519,56,256.67857142857144,5644.253826530612,5.338343091584565,192.168.1.239->144.195.31.55:8801,0.6961521150944744,2024-08-21 18:05:54,US,California,San Jose,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,51487,UDP,69,2.309636116027832,55,79.76778101921082,25,1746,outbound,79.76778101921082,25,69.84,5.1743999999999994,0.5293608652873644,144.195.31.55->192.168.1.239:51487,0.31340974614774786,2024-08-21 18:05:54,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,57388,UDP,561,2.9199841022491455,547,77.58569693565369,45,26086,outbound,77.58569693565369,45,579.6888888888889,46117.41432098766,4.500093307816549,144.195.31.55->192.168.1.239:57388,0.5800038122660818,2024-08-21 18:05:54,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,57388,UDP,561,0.20417380332946777,547,77.78987073898315,46,26647,outbound,77.78987073898315,46,579.2826086956521,45122.28969754254,4.509883902076779,144.195.31.55->192.168.1.239:57388,0.5913366298595458,2024-08-21 18:05:55,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,57388,UDP,561,0.2207930088043213,547,78.01066374778748,47,27208,outbound,78.01066374778748,47,578.8936170212766,44169.20144861928,4.503863788161592,144.195.31.55->192.168.1.239:57388,0.6024817344453501,2024-08-21 18:05:55,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,57388,UDP,560,0.21088790893554688,546,78.22155165672302,48,27768,outbound,78.22155165672302,48,578.5,43256.291666666664,4.5561275426950285,144.195.31.55->192.168.1.239:57388,0.6136416241223268,2024-08-21 18:05:55,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,1054,2.941248893737793,1040,81.03572225570679,77,51396,outbound,81.03572225570679,77,667.4805194805194,151659.26260752237,3.6957845822111968,192.168.1.239->144.195.31.55:8801,0.9501982317998952,2024-08-21 18:05:55,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,1054,0.19362497329711914,1040,81.2293472290039,78,52450,outbound,81.2293472290039,78,672.4358974358975,151605.70742932276,3.721720798307821,192.168.1.239->144.195.31.55:8801,0.9602440824755165,2024-08-21 18:05:55,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,1053,0.26336097717285156,1039,81.49270820617676,79,53503,outbound,81.49270820617676,79,677.253164556962,151496.72071783367,3.7725509911739974,192.168.1.239->144.195.31.55:8801,0.969411886522777,2024-08-21 18:05:56,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,1053,0.2704939842224121,1039,81.76320219039917,80,54556,outbound,81.76320219039917,80,681.95,151345.7725,3.7973387098467963,192.168.1.239->144.195.31.55:8801,0.9784352600783264,2024-08-21 18:05:56,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,1053,0.19824600219726562,1039,81.96144819259644,81,55609,outbound,81.96144819259644,81,686.5308641975308,151156.05151653712,3.812417431212913,192.168.1.239->144.195.31.55:8801,0.9882695070207009,2024-08-21 18:05:56,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,1161,4.757136821746826,1147,82.41893601417542,60,39475,outbound,82.41893601417542,60,657.9166666666666,69279.90972222223,5.131401845392172,192.168.1.239->144.195.31.55:8801,0.7279880437874188,2024-08-21 18:05:56,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,104,0.4872860908508301,90,82.44873428344727,82,55713,outbound,82.44873428344727,82,679.4268292682926,153400.53732897085,3.794028753317297,192.168.1.239->144.195.31.55:8801,0.9945574145273768,2024-08-21 18:05:57,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,485,0.44679713249206543,471,82.86573314666748,61,39960,outbound,82.86573314666748,61,655.0819672131148,68626.30475678582,5.167961517677953,192.168.1.239->144.195.31.55:8801,0.7361305775456495,2024-08-21 18:05:57,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,322,3.1123290061950684,308,83.55451798439026,57,14696,outbound,83.55451798439026,57,257.82456140350877,5618.776238842721,5.323775101732215,192.168.1.239->144.195.31.55:8801,0.682189322313472,2024-08-21 18:05:57,US,California,San Jose,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,56560,TCP,66,4.372243881225586,52,4.372243881225586,2,140,outbound,4.372243881225586,2,70.0,16.0,1.0,34.117.59.81->192.168.1.239:56560,0.457431024968209,2024-08-21 18:05:57,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,56683,443,TCP,78,0.0,64,0.0,1,78,outbound,0.0,1,78.0,0.0,-0.0,192.168.1.239->34.117.59.81:443,0,2024-08-21 18:05:57,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,148,0.6217153072357178,134,84.17623329162598,58,14844,outbound,84.17623329162598,58,255.93103448275863,5726.271105826398,5.357643926012848,192.168.1.239->144.195.31.55:8801,0.689030593695738,2024-08-21 18:05:58,US,California,San Jose,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,49484,UDP,144,5.81473708152771,130,82.60405993461609,14,1983,outbound,82.60405993461609,14,141.64285714285714,110.37244897959185,3.2359263506290334,144.195.31.55->192.168.1.239:49484,0.169483195027962,2024-08-21 18:05:58,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,809,1.2301828861236572,795,84.09591603279114,62,40769,outbound,84.09591603279114,62,657.5645161290323,67895.37486992717,5.203723326306539,192.168.1.239->144.195.31.55:8801,0.7372533997468393,2024-08-21 18:05:58,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,1137,0.19819021224975586,1123,84.2941062450409,63,41906,outbound,84.2941062450409,63,665.1746031746031,70408.30284706476,5.238719209008158,192.168.1.239->144.195.31.55:8801,0.7473832134462705,2024-08-21 18:05:58,US,California,San Jose,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,51487,UDP,69,4.313787937164307,55,84.08156895637512,26,1815,outbound,84.08156895637512,26,69.8076923076923,5.001479289940828,0.5159469300074474,144.195.31.55->192.168.1.239:51487,0.30922353522553603,2024-08-21 18:05:58,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,56497,443,TCP,104,0.0,90,0.0,1,104,outbound,0.0,1,104.0,0.0,-0.0,192.168.1.239->144.195.31.55:443,0,2024-08-21 18:05:59,US,California,San Jose,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,57388,UDP,498,3.8756301403045654,484,82.09718179702759,49,28266,outbound,82.09718179702759,49,576.8571428571429,42503.06122448979,4.606871517885532,144.195.31.55->192.168.1.239:57388,0.596853618205127,2024-08-21 18:05:59,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,56683,TCP,74,0.0,60,0.0,1,74,outbound,0.0,1,74.0,0.0,-0.0,34.117.59.81->192.168.1.239:56683,0,2024-08-21 18:05:59,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,56682,TCP,66,0.0,52,0.0,1,66,outbound,0.0,1,66.0,0.0,-0.0,34.117.59.81->192.168.1.239:56682,0,2024-08-21 18:05:59,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,56683,443,TCP,66,2.02639102935791,52,2.02639102935791,2,144,outbound,2.02639102935791,2,72.0,36.0,1.0,192.168.1.239->34.117.59.81:443,0.9869763392279364,2024-08-21 18:05:59,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,56682,443,TCP,66,0.0,52,0.0,1,66,outbound,0.0,1,66.0,0.0,-0.0,192.168.1.239->34.117.59.81:443,0,2024-08-21 18:06:00,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,56683,443,TCP,583,0.46056294441223145,569,2.4869539737701416,3,727,outbound,2.4869539737701416,3,242.33333333333334,58050.88888888888,1.584962500721156,192.168.1.239->34.117.59.81:443,1.2062949421826643,2024-08-21 18:06:00,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,165,1.9417216777801514,151,86.23582792282104,64,42071,outbound,86.23582792282104,64,657.359375,73156.07397460938,5.222274413893479,192.168.1.239->144.195.31.55:8801,0.742150931249578,2024-08-21 18:06:00,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,101,3.8384158611297607,87,86.28715014457703,83,55814,outbound,86.28715014457703,83,672.4578313253012,155534.82653505585,3.8424020023509677,192.168.1.239->144.195.31.55:8801,0.9619045229901637,2024-08-21 18:06:00,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,101,0.2014009952545166,87,86.48855113983154,84,55915,outbound,86.48855113983154,84,665.6547619047619,157524.6070011338,3.8660209155565646,192.168.1.239->144.195.31.55:8801,0.971226814335135,2024-08-21 18:06:01,US,California,San Jose,Unknown,Normal,Normal
